"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"29","E. Hamilton","Accrington Stanley","Accrington Stanley","England League One","2021/22","LCMF","LDMF",NA,23,300000,"2023-06-30",5,499,0,1.5,0,0.3,20.02,51.35,"Scotland","Scotland","left",187,75,"no",5.77,6.85,52.63,3.07,58.82,0.36,0.61,0.36,1.8,3.03,1.08,0,0,0,0,2.89,0,0,0,0.27,0,0,18,3.25,16.67,0,0,0.9,40,0.9,40,0,0,0,2.71,66.67,8.12,55.56,1.26,1.44,1.08,16.41,0,2.53,23.81,85.61,4.51,64,5.59,96.77,10.1,89.29,21.46,90.76,1.62,44.44,18.46,43.34,0.05,0.54,0,0,0.18,100,0.36,2.53,64.29,1.44,50,0.72,50,0.54,0.18,2.71,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0.54,NA,NA,0.18,0.18,0,0.18,0,0,"CM2",1.806757,0,0.18,20.383741,3.605155,1.806757,0.541775,0.36,0.72,26.36620329
"30","S. McConville","Accrington Stanley","Accrington Stanley","England League One","2021/22","LW","LAMF","RCMF",33,150000,"2023-06-30",5,499,1,1.29,3,1.87,12.63,44.29,"England","England","left",180,74,"no",5.95,4.69,53.85,2.16,41.67,0.36,0.61,0.18,3.07,5.15,0.36,2,0.36,0,0,4.69,0.18,1,0.18,0.23,0,0,12,2.16,50,8.333,0.54,4.33,54.17,2.89,56.25,1.44,50,0.36,2.16,58.33,3.97,50,2.34,0.72,0.36,15.69,1.08,0.72,25.97,72.22,7.76,60.47,4.69,84.62,9.56,79.25,17.49,78.35,4.15,65.22,21.06,34.01,0.34,3.07,0,0,0.18,0,0.9,3.79,76.19,4.69,57.69,1.08,50,1.62,2.34,7.03,84.62,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,3.43,0.36,50,3.61,0,0,"Winger",1.259928,0.782608695652174,0,18.755534,2.525565,5.948786,1.08,2.345561,2.705661,82.22182472378
"31","C. Bishop","Accrington Stanley","Accrington Stanley","England League One","2021/22","CF",NA,NA,27,0,"2023-06-30",5,499,2,1.52,0,1.09,35.35,34.18,"England","England","right",180,72,"no",3.25,1.98,72.73,13.17,36.99,0.18,0.3,0.18,1.62,2.73,1.62,0,0,0,0,1.8,0.36,2,0.36,0.27,0,0,10,1.8,60,20,0,0.36,50,0.18,0,0.18,100,0.18,1.26,28.57,8.84,18.37,4.69,0.18,0,10.28,1.98,0.72,18.22,67.33,4.15,52.17,4.33,87.5,5.77,56.25,17.68,68.37,0.18,0,13.74,3.56,0.2,1.62,0.18,0,0.18,100,0.9,2.89,56.25,1.44,37.5,0.18,100,1.26,0.36,1.08,83.33,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.359982,1.33333333333333,0.18,12.267526,1.440054,0.899964,1.08,0.18,0.54,44.79518946
"32","R. Poole","Lincoln City","Lincoln City","England League One","2021/22","LCB","RB",NA,23,250000,"",5,499,0,0.01,0,0.22,16.23,52.22,"Wales","Wales","right",184,74,"no",9.38,5.41,70,5.05,57.14,0.18,0.26,0.36,5.41,7.83,0.54,0,0,0,0,1.8,0,0,0,0,0,0,1,0.18,100,0,0,0.18,0,0.18,0,0,0,0,1.44,75,2.34,46.15,0.18,2.53,0.72,43.83,0.54,0.18,63.31,82.05,28.86,68.13,4.15,100,24.53,91.91,48.52,92.19,14.61,49.38,25.84,47.68,0.04,0.54,0.18,0,0.54,100,0.54,9.92,49.09,2.89,43.75,2.89,43.75,1.08,0,15.15,67.86,0,NA,0,NA,0,0,0,0,NA,NA,1.08,NA,NA,0,0,0,0,0,0,"CB",1.08,NA,0.54,51.945855,3.787,10.28079,0.18,0,1.264375,48.32509953375
"33","J. Robson","Lincoln City","Lincoln City","England League One","2021/22","LB",NA,NA,24,400000,"",5,499,0,0.1,0,0.17,20.92,47.41,"Scotland","Scotland","left",173,68,"no",11.72,8.48,68.09,5.95,33.33,1.08,1.57,0.36,4.87,7.04,0.54,0,0,0,0,1.44,0,0,0,0.02,0,0,1,0.18,0,0,0,1.98,27.27,1.98,27.27,0,0,0.54,1.08,50,2.53,35.71,0.9,1.8,0.36,25.07,3.43,0.9,35.17,78.97,13.89,67.53,6.31,100,9.56,75.47,29.22,85.19,3.97,59.09,18.15,33.16,0.03,0.18,0.18,0.36,0.54,66.67,0.18,2.53,64.29,2.89,50,0.9,60,0.9,0.54,7.58,59.52,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"FB",0.54,0,0.360018,27.773749,5.774032,4.511616,0,0.539946,1.445,28.821227836948
"34","B. Wright","Sunderland","Sunderland","England League One","2021/22","RCB","CB",NA,29,800000,"2022-06-30",5,498,0,0.09,0,0,19.7,72.48,"Australia","Australia","right",184,79,"no",10.12,5.96,90.91,6.87,65.79,0.72,1.1,0.36,3.98,6.06,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0.18,0,0,0,0,0,0,0,0,0,0,0.18,0,1.45,75,0.18,0.18,0,26.39,0.18,1.08,44.82,81.85,25.3,73.57,2.35,92.31,12.65,95.71,34.34,87.89,10.48,62.07,23.21,41.03,0,0,0.18,0,0.18,0,0,5.78,46.88,0.36,50,0.54,66.67,0.18,0,11.02,73.77,0,NA,0,NA,0,0,0,0,NA,NA,1.99,NA,NA,0,0,0,0,0,0,"CB",0,0,0,36.68517,5.418236,8.129454,0,0,0.18,4.2395868
"35","L. O'Nien","Sunderland","Sunderland","England League One","2021/22","AMF","RDMF","LDMF",27,150000,"2024-06-30",5,498,0,0,0,0.02,20.96,52.59,"England","England","right",174,74,"no",8.31,5.96,69.7,5.24,58.62,0.9,1.38,0,3.25,4.95,1.63,1,0.18,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.36,100,0.36,100,0,0,0,0.18,0,3.07,29.41,0.54,0,0.18,20.78,0.36,1.27,36.51,77.23,15.18,64.29,5.6,96.77,10.3,82.46,32.17,79.78,3.98,54.55,18.49,36.31,0,0.36,0,0,0.18,0,0,5.06,46.43,0.72,75,0,0,0.36,0.36,6.87,60.53,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"CAM",0,NA,0,28.196673,4.15412,4.158411,0,0.36,0.54,6.14750724
"36","C. Evans","Sunderland","Sunderland","England League One","2021/22","LDMF","RCMF","RDMF",31,400000,"2023-06-30",5,498,0,0.01,1,0.15,16.45,53.85,"Northern Ireland","Northern Ireland","right",180,69,"no",10.3,7.05,58.97,2.71,40,0.54,0.83,0.54,5.6,8.53,0.72,0,0,0,0,1.45,0,0,0,0,0,0,4,0.72,0,0,0.18,0.36,100,0.36,100,0,0,0,1.45,62.5,2.71,53.33,0.18,0.54,0.18,22.23,0.18,1.08,39.04,82.87,14.46,61.25,5.06,100,14.1,93.59,32.89,91.76,5.78,31.25,19.22,35.47,0.03,0.18,0,0,0.18,100,0.18,6.69,59.46,0.9,80,0.18,0,0.18,0.36,6.87,73.68,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,0,0,0,0,0,0,"CDM2",0.90625,NA,0.18,32.352448,4.157385,5.061816,0,0.36,0.72,16.96007673
"37","L. Gooch","Sunderland","Sunderland","England League One","2021/22","RB","RWB","LWB",26,600000,"2022-06-30",5,498,0,0,0,0.39,23.67,51.91,"United States","United States, Republic of Ireland","right",173,69,"no",9.58,7.23,62.5,2.35,30.77,0.54,0.83,0,4.52,6.88,0.18,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,3.98,27.27,0.72,50,3.25,22.22,0.36,5.42,60,9.22,50.98,0.36,1.45,0.18,25.84,0.18,0.72,40.66,70.67,18.07,60,5.6,96.77,10.3,71.93,29.1,80.75,7.77,53.49,22.73,40.4,0.07,0.72,0,0,0,0,0,8.31,54.35,3.98,40.91,1.27,71.43,0.36,1.27,9.58,77.36,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0.36,0,0,0.18,0,0,"FB",3.252,NA,0,28.734422,4.51875,7.411088,0,1.085346,1.628218,28.047791665656
"38","D. Batth","Sunderland","Sunderland","England League One","2021/22","LCB","CB",NA,31,1500000,"2023-06-30",5,498,0,0.32,0,0.23,19.7,63.3,"England","England, India","right",191,90,"no",9.22,4.52,72,8.49,61.7,0.36,0.55,1.08,5.6,8.53,0.72,0,0,0,0,0,0,0,0,0.06,0,0,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.36,50,1.27,0,0,17.89,0.18,0.54,34.16,84.66,13.01,68.06,2.17,91.67,16.08,96.63,29.82,90.3,4.34,45.83,22.66,44.49,0.04,0.18,0,0,0,0,0.18,2.35,38.46,0,0,0.36,0,0.18,0,4.7,57.69,0,NA,0,NA,0,0,0,0,NA,NA,1.63,NA,NA,0,0,0,0,0,0,"CB",0,0,0,28.919856,3.2544,2.71143,0,0,0,9.30927318
"39","M. Luongo","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","DMF","LCMF",NA,29,1600000,"2022-06-30",5,497,0,0.06,1,0.62,21.55,53.78,"Australia","Australia, Italy","right",176,66,"no",10.14,7.61,66.67,5.43,50,1.09,1.68,0.18,3.98,6.17,1.63,2,0.36,0,0,1.45,0,0,0,0.01,0,0,4,0.72,0,0,0.18,0.72,25,0.18,100,0.54,0,0.18,1.81,50,4.35,41.67,1.27,0.72,0.36,24.63,0.91,0.91,43.64,80.5,20.1,70.27,4.89,96.3,11.95,90.91,38.57,85.45,4.35,45.83,17.57,34.2,0.11,0.72,0,0,0.36,100,0.36,7.79,65.12,1.09,16.67,0.72,25,0.36,0.18,8.69,64.58,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"CDM",0.905,0,0.36,35.1302,5.073587,5.612002,0,0.18,0.181703,25.070870963974
"40","J. Storey","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","RCB",NA,NA,24,1500000,"2025-06-30",5,497,1,0.51,1,0.16,19.2,54.72,"England","England","right",188,75,"yes",6.34,3.8,71.43,11.41,58.73,0.18,0.28,0.36,3.44,5.33,0,0,0,0,0,0.36,0.18,1,0.18,0.09,0,0,3,0.54,33.33,33.333,0.18,0.36,50,0.18,100,0.18,0,0,0,0,1.09,0,0.72,0.36,0.18,24.45,0.36,0.18,41.65,88.7,16.48,81.32,3.26,100,19.01,94.29,37.67,90.87,3.62,70,19.69,35.16,0.03,0.18,0,0,0,0,0,2.72,86.67,0.36,50,0,0,0.18,0.18,5.79,59.38,0,NA,0,NA,0,0,0,0,NA,NA,1.99,NA,NA,0,0,0,0,0,0,"CB",0,2,0,36.94355,2.71434,3.438102,0.179982,0.18,0.18,3.60854451
"41","C. Robertson","Portsmouth","Portsmouth","England League One","2021/22","LCB",NA,NA,28,300000,"2023-06-30",5,497,1,0.09,0,0.33,16.84,70.97,"Scotland","Scotland","left",188,76,"no",12.68,5.07,75,7.06,64.1,0.36,0.56,1.27,8.51,13.06,0.36,0,0,0,0,0.54,0.18,1,0.18,0.02,1,0.18,2,0.36,50,50,0,0.18,100,0.18,100,0,0,0,0.18,100,0.54,100,0.36,1.09,0.18,29.34,0.18,0.72,47.99,86.42,19.92,76.36,2.54,92.86,23.72,95.42,41.65,89.57,6.34,65.71,25.23,47.64,0.06,0.36,0.18,0,0,0,0,6.34,71.43,1.09,83.33,0.54,100,0.72,0.18,11.77,72.31,0,NA,0,NA,0,0,0,0,NA,NA,1.81,NA,NA,0,0,0,0,0,0,"CB",0.18,9,0,41.472958,3.8025,8.510887,0.18,0.18,0.908297,13.488313946026
"42","H. Carter","Portsmouth","Portsmouth","England League One","2021/22","RB",NA,NA,22,250000,"2022-06-30",5,497,0,0.03,0,0.17,23.9,53.03,"England","England","right",188,67,"yes",7.24,6.88,65.79,5.25,75.86,0,0,0.36,2.72,4.17,0.72,0,0,0,0,3.62,0,0,0,0.01,0,0,2,0.36,0,0,0,2.72,26.67,0.18,0,2.54,28.57,0.72,4.89,55.56,7.61,38.1,1.09,1.99,0.18,24.63,2.54,0.18,35.67,76.65,14.85,70.73,5.43,96.67,11.23,77.42,28.43,84.71,4.71,53.85,19.23,33.4,0.03,0.54,0.18,0.18,0.36,50,0,5.79,68.75,3.08,35.29,0.72,50,0.36,0.72,8.51,85.11,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,0,0,0,0,0,0,"FB",2.716884,0,0.18,27.341055,4.526352,7.242861,0,0.725424,1.086932,18.780890728984
"43","S. Raggett","Portsmouth","Portsmouth","England League One","2021/22","RCB",NA,NA,28,250000,"2024-06-30",5,497,1,0.74,0,0,17.2,62.11,"England","England","right",196,78,"no",6.7,3.98,54.55,8.51,63.83,0.36,0.56,0.36,4.16,6.39,0.72,0,0,0,0,1.27,0.18,1,0.18,0.13,0,0,7,1.27,42.86,14.286,0,0.54,33.33,0,0,0.54,33.33,0.18,0.72,50,0.91,40,0.91,1.63,0.18,28.61,0.18,0.72,43.82,85.54,17.93,79.8,5.07,96.43,16.84,89.25,38.03,90.48,5.25,55.17,21.52,37.37,0,0,0,0,0.18,100,0,3.8,57.14,0.91,20,0.72,25,0,0.36,8.69,68.75,0,NA,0,NA,0,0,0,0,NA,NA,4.35,NA,NA,0,0,0,0,0,0,"CB",0.36,1.38461538461538,0.18,37.483628,2.17109,5.974375,0.544322,0.179982,0.182,7.518029739004
"44","G. Hirst","Portsmouth","Portsmouth","England League One","2021/22","CF",NA,NA,23,800000,"",5,497,4,3.64,0,0.97,25.71,30.99,"England","England","right",191,81,"no",2.35,1.27,42.86,6.7,37.84,0,0,0.18,1.81,2.78,0.72,0,0,0,0,3.26,0.72,3,0.54,0.66,0,0,16,2.9,50,25,0,0.72,25,0,0,0.72,25,0,3.98,40.91,11.05,32.79,3.44,1.63,0.91,8.87,0.91,0.72,13.22,71.23,1.63,55.56,3.98,86.36,2.9,56.25,12.49,73.91,0,0,12.49,0,0.18,0.91,0,0,0,0,0.36,0.91,80,1.09,16.67,0,0,0.72,0.18,0.91,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1,100,"CF",1.628218,1.09090909090909,0,9.416606,0.544322,0.728,1.45,0.18,0.181703,21.435081353974
"45","J. Rossiter","Fleetwood Town","Fleetwood Town","England League One","2021/22","DMF","LDMF",NA,24,350000,"2023-06-30",5,495,0,0.23,0,0,14.55,55,"England","England","right",178,68,"no",12.55,8,65.91,2.55,50,0.55,0.73,0.55,6.73,9.02,1.45,2,0.36,0,0,0.55,0,0,0,0.04,0,0,4,0.73,0,0,0,0.73,25,0.18,0,0.55,33.33,0,0.55,33.33,1.27,42.86,0.18,0.18,0,20.91,0.18,0.18,33.64,80,13.82,68.42,4.36,91.67,12.73,85.71,28.55,87.9,4.36,37.5,22.21,33.69,0,0,0.18,0,0.36,50,0,8.18,73.33,2,18.18,0.91,0,0.18,0.18,8.18,80,0,NA,0,NA,0,0,0,0,NA,NA,1.27,NA,NA,0,0,0,0,0,0,"CDM",0.183315,0,0.18,26.912,5.2728,6.544,0,0.1825,0.3636,9.9684753938
"46","G. Nurse","Shrewsbury Town","Shrewsbury Town","England League One","2021/22","LB","LWB",NA,23,0,"2023-06-30",5,495,0,0.08,2,0.39,17.82,44.9,"England","England","left",181,78,"no",7.82,6.91,47.37,2.18,50,0.36,0.45,0,4.18,5.15,0.55,1,0.18,0,0,2.36,0,0,0,0.02,0,0,2,0.36,50,0,0.36,2.91,31.25,2.91,31.25,0,0,0.18,2.91,43.75,5.64,38.71,1.27,0.91,0,14,1.64,0.36,24,66.67,8.73,52.08,6,96.97,5.09,64.29,16.91,82.8,4.36,25,23.44,38.8,0.07,1.09,0,0.18,0,0,0.55,4.36,37.5,2.55,64.29,0.18,0,0.73,0.91,4.73,73.08,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"FB",1.273125,0,0,16.0008,3.273267,3.456684,0.18,0.909375,1.639395,39.22193293166
"47","T. Naylor","Wigan Athletic","Wigan Athletic","England League One","2021/22","LCMF","DMF","RCMF",30,300000,"2024-06-30",5,493,1,0.47,0,0.02,19.35,60.38,"England","England","right",181,72,"no",9.86,6.39,71.43,5.29,58.62,0,0,0.18,5.29,7.91,0.73,0,0,0,0,1.1,0.18,1,0.18,0.09,1,0.18,4,0.73,75,25,0,0.91,20,0,0,0.91,20,0.37,0.37,100,2.92,56.25,1.64,1.28,0.37,23.73,0,1.1,39.61,82.03,10.77,59.32,6.94,97.37,16.8,90.22,35.23,88.08,3.47,36.84,20.45,39.06,0,0.37,0,0.18,0,0,0,4.2,65.22,0.73,25,0,0,0.18,0.37,4.93,51.85,0,NA,0,NA,0,0,0,0,NA,NA,0.91,NA,NA,0,0,0,0,0,0,"CM2",0.37,2,0,32.492083,4.564377,2.556205,0.5475,0.182,0.1825,2.384045989
"48","M. Power","Wigan Athletic","Wigan Athletic","England League One","2021/22","AMF","RCMF",NA,28,600000,"2023-06-30",5,493,0,0.21,2,1.09,12.23,56.72,"England","England","right",181,77,"no",3.47,2.92,56.25,0.91,80,0.18,0.27,0,1.64,2.45,0.73,1,0.18,0,0,4.2,0,0,0,0.04,0,0,8,1.46,12.5,0,0.37,4.75,34.62,0.55,0,4.02,36.36,1.1,2.56,57.14,6.02,54.55,1.1,1.83,1.64,37.24,0.37,0.91,54.58,76.25,20.81,68.42,10.41,96.49,16.06,76.14,44.18,85.54,6.02,36.36,22.16,45.41,0.2,1.64,0,0,1.64,55.56,0.55,9.86,55.56,5.11,50,1.46,37.5,0.91,2.01,13.14,76.39,0,NA,0,NA,0,0,0,0,NA,NA,1.28,NA,NA,2.37,0.55,33.33,2.19,0,0,"CAM",1.462784,0,0.911184,41.61725,1.6425,10.037646,0.1825,1.64445,2.555,69.515464370468
"49","W. Keane","Wigan Athletic","Wigan Athletic","England League One","2021/22","CF","AMF","LWF",29,600000,"2023-06-30",5,493,5,2.87,1,0.03,23.73,33.08,"England","England, Republic of Ireland","right",188,78,"no",5.11,4.93,48.15,8.95,26.53,0.55,0.82,0,2.19,3.27,1.83,1,0.18,0,0,2.01,0.91,4,0.73,0.52,2,0.37,8,1.46,87.5,62.5,0.18,0.18,0,0,0,0.18,0,0,0.73,50,4.75,34.62,2.19,0.37,0,9.49,1.28,0.91,15.52,82.35,3.83,57.14,4.38,95.83,5.66,90.32,14.42,84.81,0.91,60,16.34,22.44,0.01,0.18,0,0,0.55,66.67,0,2.19,75,1.1,50,0.55,66.67,0.37,0,2.37,76.92,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,1,100,"CF",0.365,1.75,0.366685,12.78072,2.373795,1.823004,1.2775,0,0.55,10.55179616512
"50","J. Whatmough","Wigan Athletic","Wigan Athletic","England League One","2021/22","CB",NA,NA,25,125000,"",5,493,1,0.31,0,0,10.41,63.16,"England","England","right",190,78,"no",9.86,4.38,66.67,2.74,60,0.18,0.27,0.37,6.75,10.09,0.55,0,0,0,0,0.55,0.18,1,0.18,0.06,0,0,2,0.37,50,50,0,0,0,0,0,0,0,0,0.37,100,1.1,50,0.91,0,0.37,32.31,0,0.55,49.29,85.93,19.35,67.92,2.01,100,26.29,97.92,41.26,92.92,8.03,50,26,45.26,0,0,0,0,0.18,0,0,4.56,48,0.37,0,0.73,25,0.18,0,8.22,60,0,NA,0,NA,0,0,0,0,NA,NA,1.46,NA,NA,0,0,0,0,0,0,"CB",0.37,3,0,42.354897,2.920146,4.932,0.185,0,0,3.78500182
"51","C. Lang","Wigan Athletic","Wigan Athletic","England League One","2021/22","CF","RWF",NA,23,100000,"2025-06-30",5,493,1,0.53,0,0.48,27.75,32.24,"England","England","right",180,73,"no",3.47,3.1,64.71,2.56,21.43,0.18,0.27,0,1.28,1.91,2.01,2,0.37,0,0,3.47,0.18,1,0.18,0.1,1,0.18,8,1.46,25,12.5,0,2.56,35.71,0,0,2.56,35.71,0.18,5.66,35.48,13.51,33.78,2.74,1.28,1.83,8.22,1.46,1.83,14.42,74.68,2.74,80,3.65,90,4.93,77.78,11.5,84.13,0.55,66.67,24.14,27.72,0.09,1.1,0.18,0,0.18,100,0.37,0.55,100,2.19,66.67,0.18,100,0.73,0.55,2.19,83.33,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",2.008168,1.8,0.18,10.768856,2.00601,1.824927,0.365,0.914176,1.460073,34.293703030506
"52","T. Johnson","Crewe Alexandra","Crewe Alexandra","England League One","2021/22","RCB","LWB",NA,21,0,"2022-06-30",5,492,0,0,1,0.23,20.85,53.51,"England","England","right",175,64,"no",10.06,8.23,60,2.93,43.75,0,0,0.18,5.12,6.56,0.55,1,0.18,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.18,1.1,50,0.18,100,0.91,40,0.18,1.46,87.5,4.39,50,0.18,1.1,0.55,20.3,0.91,1.65,35.49,72.68,15.91,56.32,3.66,100,11.71,85.94,27.26,81.21,7.32,42.5,21.92,39.61,0.04,0.37,0,0,0.55,66.67,0.18,5.67,51.61,1.46,37.5,1.1,50,0.55,0.37,10.43,61.4,0,NA,0,NA,0,0,0,0,NA,NA,2.2,NA,NA,0,0,0,0,0,0,"CB",1.2775,NA,0.366685,25.794132,4.938,6.40402,0,0.55,0.5475,23.20129039012
"53","C. Long","Crewe Alexandra","Crewe Alexandra","England League One","2021/22","LAMF","CF","LW",27,500000,"2023-06-30",5,492,2,1.46,0,1.04,15.73,39.53,"England","England","right",179,79,"no",4.21,3.48,63.16,0.73,25,0,0,0,2.01,2.6,0.37,1,0.18,0,0,3.29,0.37,2,0.37,0.27,0,0,11,2.01,27.27,18.182,0,1.1,33.33,0.91,40,0.18,0,0,4.21,47.83,8.96,32.65,2.93,1.83,1.46,9.7,0.37,1.28,14.63,77.5,3.29,55.56,4.02,95.45,4.21,73.91,12.8,82.86,0.73,50,15.91,12.74,0.19,0.91,0,0,0.73,50,0.73,1.28,71.43,1.28,57.14,0.73,50,0.91,0.37,2.38,69.23,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",2.013643,1.37037037037037,0.365,11.33825,2.197968,1.647674,0.548127,0.36663,0.731392,45.712474180396
"54","G. Jones","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","RB","RCB",NA,26,250000,"2023-06-30",5,492,0,0.04,0,0,16.46,46.67,"Australia","Australia, Wales","right",183,72,"no",6.95,6.77,45.95,3.84,47.62,0,0,0,3.84,6.85,0.91,1,0.18,0,0,0.73,0,0,0,0.01,0,0,2,0.37,50,0,0,0.55,33.33,0,0,0.55,33.33,0,0.55,66.67,2.74,46.67,0.18,0.73,0.37,29.45,1.28,0.37,38.78,86.79,17.74,78.35,6.4,97.14,10.61,96.55,32.38,92.66,5.85,59.38,20.21,37.85,0,0,0,0,0,0,0,7.68,66.67,0.55,33.33,0.18,0,0.18,0.18,8.23,88.89,0,NA,0,NA,0,0,0,0,NA,NA,0.37,NA,NA,0,0,0,0,0,0,"FB",0.366685,0,0,33.657162,3.110815,7.315647,0.185,0.183315,0.183315,3.3305313717
"55","W. Aimson","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","RCB","CB",NA,28,75000,"2023-06-30",5,492,0,0.22,0,0,14.09,58.44,"England","England, Wales","right",179,70,"no",9.15,4.02,59.09,5.3,55.17,0.37,0.65,0.91,6.4,11.41,0.37,0,0,0,0,0,0,0,0,0.04,0,0,2,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1.28,42.86,0.37,0.73,0.18,38.23,0,0.73,56.34,84.09,24.15,70.45,2.2,100,25.79,94.33,43.72,94.98,12.62,46.38,25.13,47.17,0,0,0,0,0,0,0,9.51,48.08,0.55,33.33,0.91,40,0,0,11.89,75.38,0,NA,0,NA,0,0,0,0,NA,NA,1.65,NA,NA,0,0,0,0,0,0,"CB",0,0,0,47.376306,2.375418,8.962682,0,0,0.183315,6.18452726827
"56","A. Morley","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","RCMF","RDMF","LCMF",22,0,"2025-06-30",5,492,0,0.19,0,0.68,11.71,59.38,"England","England","right",183,72,"no",5.12,4.76,61.54,2.01,54.55,0,0,0,2.2,3.91,0.91,0,0,0,0,1.28,0,0,0,0.03,0,0,5,0.91,0,0,0,1.65,33.33,0.37,50,1.28,28.57,0.37,0.55,100,2.38,61.54,0.37,0.37,0,32.74,0.18,0.37,47.74,81.99,13.9,63.16,8.78,97.92,19.21,86.67,39.88,88.53,6.22,52.94,21.85,48.02,0.12,1.1,0.18,0,0.55,33.33,0,9.7,54.72,2.93,50,1.1,0,1.1,0.55,8.78,77.08,0,NA,0,NA,0,0,0,0,NA,NA,1.83,NA,NA,1.83,0.18,0,2.38,0,0,"CM2",0.55,0,0.183315,39.142026,2.929304,6.767624,0,0.549945,1.465,26.67393498517
